review,stars,useful,funny,cool,cone,yogurt,shake,shakes,sorbet,gelato,sundae,waffle,sherbet,smoothie,slush
108735,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0
108740,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0
108743,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
108744,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
108745,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0
108750,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
108753,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
108754,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0
108756,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
108759,4,0,0,0,1,0,0,0,0,0,0,2,0,0,0
108762,3,2,0,1,0,2,0,0,0,0,0,0,0,0,0
108787,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
108788,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0
108789,2,2,2,0,4,0,0,0,0,0,0,0,0,0,0
108790,3,0,0,0,1,0,0,0,0,3,0,0,0,0,0
108791,5,2,0,1,0,2,0,0,0,0,0,0,0,0,0
108794,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0
108796,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
108802,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
108806,4,1,0,2,0,0,0,0,3,1,0,0,0,0,0
108816,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0
108821,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0
108823,4,1,1,1,1,1,0,0,0,0,0,1,0,0,0
108832,5,1,0,0,1,1,0,0,0,0,0,0,0,0,0
108833,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0
108838,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
108840,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
108842,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0
108846,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
108851,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0
108853,4,1,1,2,0,1,0,0,0,0,0,2,0,0,0
108854,4,3,1,0,0,1,0,0,0,0,0,0,0,0,0
108856,4,2,0,3,0,0,5,0,0,0,0,0,0,0,0
108860,4,1,0,1,0,2,0,0,0,0,0,0,0,0,0
108863,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
108871,5,1,1,1,0,0,0,0,0,0,1,0,0,0,0
108873,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
108877,3,2,1,1,0,1,0,0,0,0,0,0,0,0,0
108880,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0
108882,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
108891,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
108899,5,2,0,1,0,1,0,0,0,0,0,0,0,0,0
108905,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
108906,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0
108908,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0
108918,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0
108921,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0
108929,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0
108930,5,1,0,0,0,2,0,0,0,0,0,0,0,0,0
108935,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0
108944,5,2,1,2,0,1,0,0,0,0,0,0,0,0,0
108952,3,3,3,0,0,7,0,0,0,0,0,0,0,0,0
108955,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
108960,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
108970,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0
108974,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0
108975,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0
108986,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0
108989,5,1,0,1,0,1,0,0,0,0,0,0,0,0,0
108991,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
108995,5,0,0,0,2,0,0,0,0,0,0,1,0,0,0
109007,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
109010,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0
109015,5,1,2,1,1,0,0,0,0,0,0,1,0,0,0
109021,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109024,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0
109028,5,1,0,1,0,0,0,0,1,0,0,0,0,0,0
109032,5,1,0,0,1,1,0,0,0,0,0,0,0,0,0
109034,4,2,0,2,1,0,0,0,0,0,0,0,0,0,0
109039,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0
109045,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
109047,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0
109048,4,2,0,2,5,0,0,0,0,0,0,2,0,1,0
109054,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
109056,5,1,0,3,1,0,0,0,0,0,0,1,0,0,0
109057,4,10,4,9,0,4,0,0,0,0,0,0,0,0,0
109065,5,0,1,1,0,2,0,0,0,0,0,1,0,0,0
109067,5,4,5,3,0,0,0,0,0,2,0,0,0,0,0
109069,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0
109071,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109073,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0
109074,5,1,0,2,0,0,0,0,1,0,0,0,0,0,0
109077,3,2,2,3,1,0,0,0,0,0,0,0,0,0,0
109079,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0
109080,5,1,0,0,0,1,0,0,0,0,0,1,0,0,0
109086,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
109097,4,2,1,2,0,0,0,0,0,0,0,1,0,0,0
109098,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0
109111,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109118,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0
109119,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0
109122,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109130,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109132,5,3,1,2,0,0,0,0,0,0,0,2,0,0,0
109134,5,14,10,9,0,0,0,0,2,0,0,0,0,0,0
109137,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
109138,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0
109139,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109162,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
109163,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0
109165,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0
109169,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109173,4,2,0,1,1,4,0,0,0,0,0,0,1,2,0
109178,5,1,0,0,0,2,0,0,0,0,0,0,0,0,0
109180,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
109183,5,1,0,1,0,1,0,0,0,0,1,0,0,0,0
109184,5,0,0,0,1,0,0,0,2,0,0,2,0,0,0
109193,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
109194,5,1,0,0,0,0,0,0,0,3,0,0,0,0,0
109195,2,0,1,0,0,0,2,1,0,0,0,0,0,0,0
109196,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0
109198,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0
109199,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0
109202,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109203,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0
109205,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0
109206,3,1,0,0,0,0,0,0,0,3,0,0,0,0,0
109214,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0
109217,5,2,0,1,0,0,0,0,1,0,0,0,0,0,0
109220,5,1,0,1,0,0,0,0,0,2,0,0,0,0,0
109233,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109234,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0
109235,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0
109238,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109242,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109247,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
109250,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0
109251,5,0,0,0,1,0,0,0,0,3,0,1,0,0,0
109254,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
109255,3,2,1,2,2,0,0,0,0,0,0,0,0,0,0
109273,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109274,3,2,0,1,0,2,0,0,0,0,0,0,0,0,0
109288,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0
109298,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
109299,5,2,0,1,0,1,0,0,0,0,0,0,0,0,0
109300,5,6,3,6,0,3,0,0,0,0,0,0,0,0,0
109305,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0
109306,4,2,0,0,0,0,0,0,0,0,2,0,0,0,0
109310,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0
109314,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0
109315,5,5,0,1,0,0,0,0,0,0,0,1,0,0,0
109318,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0
109322,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0
109326,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109331,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0
109332,5,5,1,4,0,0,0,0,0,0,1,0,0,0,0
109342,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0
109343,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0
109351,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
109352,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0
109353,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
109358,5,2,0,1,0,4,0,0,0,0,0,0,0,0,0
109359,3,2,0,1,0,0,0,0,0,0,0,1,0,0,0
109360,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0
109368,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109369,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109370,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0
109374,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0
109376,5,8,7,8,0,0,0,0,0,0,0,1,0,0,0
109388,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0
109396,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0
109399,5,2,0,1,0,2,0,0,0,0,0,0,0,0,0
109406,5,3,2,0,1,0,0,0,0,2,0,1,0,0,0
109410,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109417,5,1,0,1,0,3,1,0,0,0,0,0,0,0,0
109427,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
109428,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0
109442,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0
109444,1,1,0,0,0,0,0,0,0,0,2,4,0,0,0
109448,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109449,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109451,4,3,0,1,0,0,0,0,0,1,0,0,0,0,0
109463,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0
109465,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0
109466,4,2,0,1,0,1,0,0,0,0,0,0,0,0,0
109470,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
109484,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0
109485,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
109492,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0
109494,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0
109495,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0
109503,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109507,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0
109513,5,3,0,1,1,0,0,0,0,0,0,1,0,0,0
109514,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0
109516,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0
109517,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
109518,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0
109529,5,0,0,1,0,0,0,0,2,0,0,0,0,0,0
109535,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109541,4,2,0,1,2,5,0,0,2,0,0,1,0,0,0
109542,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109544,2,1,0,1,4,0,0,0,1,0,0,0,0,0,0
109549,3,2,1,2,1,0,0,0,0,0,0,0,0,0,0
109557,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0
109560,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0
109565,4,5,1,1,0,0,0,0,0,0,0,0,0,1,0
109568,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109572,5,3,2,2,0,1,0,0,0,0,0,0,0,0,0
109587,4,2,0,1,0,0,0,0,0,0,0,2,0,0,0
109589,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0
109590,4,2,2,2,0,1,0,0,0,0,0,0,0,0,0
109593,4,27,17,26,0,0,0,0,0,2,0,0,0,0,0
109594,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109603,4,2,0,2,0,0,0,0,0,0,1,0,0,0,0
109606,5,1,1,1,0,0,0,0,0,1,0,0,0,0,0
109607,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0
109611,5,3,0,0,0,0,1,0,0,0,0,0,0,0,0
109617,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0
109621,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0
109628,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0
109635,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
109637,5,1,0,2,0,1,0,0,0,0,0,0,0,0,0
109638,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0
109641,5,5,3,2,0,8,0,0,0,0,0,0,0,0,0
109643,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0
109653,4,2,1,1,0,0,0,0,0,0,0,1,0,0,0
109655,4,2,3,2,0,3,0,0,0,0,0,0,0,0,0
109656,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
109662,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0
109666,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
109673,5,1,1,2,1,0,0,0,1,0,0,0,0,0,0
109675,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0
109677,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
109684,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
109686,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
109687,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0
109690,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0
109695,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0
109707,5,5,1,2,1,0,0,0,0,0,0,2,0,0,0
109709,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0
109710,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109712,2,4,3,1,0,0,0,0,0,0,3,0,0,0,0
109717,1,2,4,0,1,0,0,0,0,0,0,2,0,0,0
109732,3,34,27,34,0,0,0,0,0,1,0,0,0,1,0
109737,4,4,2,5,5,0,0,0,0,0,0,0,0,0,0
109739,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0
109743,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0
109749,4,1,0,1,0,0,0,0,0,1,2,0,0,0,0
109751,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
109759,5,0,0,1,0,2,0,0,0,0,0,0,0,0,0
109763,5,16,9,12,0,5,0,0,0,0,0,0,0,0,0
109777,4,1,0,0,0,4,0,0,0,0,0,0,0,0,0
109782,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109787,5,0,0,0,1,1,0,0,0,0,0,1,0,0,0
109796,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
109802,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0
109803,5,1,0,0,0,3,0,0,0,0,0,0,0,0,0
109808,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0
109816,5,12,15,11,0,7,0,0,0,0,0,0,0,0,0
109817,4,2,0,1,0,1,0,0,0,0,0,0,0,0,0
109820,5,1,1,1,0,0,0,0,0,5,0,0,0,0,0
109822,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
109824,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0
109841,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
109845,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
109847,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0
109850,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0
109851,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109856,5,1,0,3,0,0,0,0,2,0,0,0,0,0,0
109857,3,5,1,1,1,0,0,0,0,1,1,0,0,0,0
109858,4,1,0,1,0,1,0,0,0,0,0,0,0,0,0
109879,5,4,0,3,3,0,0,0,0,0,0,2,0,0,0
109886,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109889,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0
109895,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0
109896,5,8,0,5,0,3,0,0,0,0,0,0,0,0,0
109904,2,3,4,2,1,0,0,0,0,0,0,0,0,0,0
109913,5,2,0,2,0,1,0,0,0,0,0,0,0,0,0
109920,5,1,0,1,1,0,0,0,0,1,0,0,0,0,0
109928,5,4,0,1,2,0,0,0,0,0,0,1,0,0,0
109931,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0
109954,3,2,3,3,1,0,0,0,0,0,0,1,0,0,0
109956,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0
109957,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109964,4,7,2,3,0,0,1,0,0,0,0,0,0,2,0
109972,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0
109973,5,1,5,1,1,0,0,0,0,0,0,0,0,0,0
109982,5,1,0,1,0,0,0,0,0,0,0,1,0,0,0
109983,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0
109987,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
109999,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
110008,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0
110010,5,1,0,1,0,0,2,0,0,0,0,0,0,0,0
110013,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0
110020,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
110022,5,2,0,1,0,0,0,0,1,0,0,0,0,0,0
110026,5,0,0,0,1,2,0,0,0,1,0,0,0,0,0
110028,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
110029,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
110040,4,2,0,3,1,0,0,0,0,0,0,0,0,0,0
110042,4,7,0,5,0,0,0,1,0,0,0,0,0,0,0
110050,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
110056,4,0,0,0,0,0,3,1,0,0,0,0,0,0,0
110060,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0
110065,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
110069,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0
110070,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
110072,4,1,0,1,1,0,0,0,0,0,0,1,0,0,0
110073,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
110077,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0
110079,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
110092,5,1,0,1,0,2,0,0,0,0,0,0,0,0,0
110094,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
110101,5,1,0,1,0,2,0,0,0,0,0,0,0,0,0
110104,4,4,6,2,0,0,1,0,0,0,0,0,0,0,0
110116,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110118,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110119,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0
110122,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
110126,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0
110131,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0
110136,4,2,0,1,0,2,0,0,0,0,0,0,0,0,0
110144,3,7,0,0,1,0,0,0,0,0,0,0,0,0,0
110153,5,0,0,0,2,0,0,0,0,0,0,1,0,0,0
110159,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
110160,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0
110162,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
110172,5,9,6,5,0,0,1,0,0,0,0,0,0,0,0
110174,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0
110175,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0
110177,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
110179,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0
110180,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
110181,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
110182,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0
110194,5,1,0,0,2,0,0,0,0,0,0,1,0,0,0
110195,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
110200,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0
110202,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
110211,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0
110220,5,4,1,2,0,0,0,1,0,0,0,0,0,0,0
110225,4,0,0,0,1,0,0,0,0,3,0,1,0,0,0
110229,5,1,0,0,0,0,0,0,0,0,0,0,0,3,0
110235,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0
110237,4,2,0,0,0,0,0,0,0,0,0,0,0,2,0
110241,1,4,2,1,0,1,0,0,0,0,0,0,0,0,0
110245,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0
110254,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0
110258,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110261,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110262,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0
110270,5,1,0,0,0,3,0,0,0,0,0,0,0,0,0
110273,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0
110274,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
110276,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110287,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0
110293,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110298,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110300,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0
110311,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
110315,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0
110324,4,2,0,0,0,1,0,0,2,0,0,0,0,0,0
110327,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
110330,4,3,0,3,1,0,0,0,0,0,0,1,0,0,0
110332,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0
110341,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
110342,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0
110347,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
110349,5,6,6,5,0,0,0,0,0,4,0,0,0,0,0
110350,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0
110355,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110363,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
110368,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0
110370,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
110374,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0
110376,4,4,3,4,0,2,0,0,0,0,0,0,0,0,0
110377,4,2,3,2,0,1,0,0,0,0,0,0,0,0,0
110385,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0
110398,5,6,4,6,2,0,0,0,0,0,0,1,0,0,0
110403,3,2,0,0,0,5,0,0,0,0,0,0,0,0,0
110405,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0
110407,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0
110410,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110413,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
110415,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0
110420,5,2,0,1,0,2,0,0,0,0,0,0,0,0,0
110426,4,0,0,0,0,2,0,0,0,0,0,1,0,0,0
110427,5,1,0,0,0,3,0,0,0,0,0,0,0,0,0
110429,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
110440,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0
110441,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
110446,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0
110450,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0
110451,5,3,0,0,0,1,0,0,0,1,0,0,0,0,0
110456,5,10,4,10,0,1,0,0,0,0,0,0,0,0,0
110462,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
110468,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0
110471,5,1,0,1,0,0,0,0,0,0,2,0,0,0,0
110472,4,1,0,2,0,1,0,0,0,0,0,0,0,0,0
110473,4,5,0,8,1,0,0,0,0,0,0,0,0,0,0
110474,5,1,0,1,0,1,0,0,0,0,0,0,0,0,0
110485,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0
110489,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0
110502,5,0,0,0,3,0,0,1,0,0,0,1,0,0,0
110509,4,3,0,3,0,2,0,0,0,0,0,0,0,0,0
110510,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0
110512,5,1,0,2,0,5,0,0,0,0,0,0,0,0,0
110517,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0
110532,5,1,0,0,0,2,0,0,0,0,0,0,0,0,0
110535,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
110543,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0
110545,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
110549,5,12,1,6,0,0,3,1,0,0,0,0,0,0,0
110563,5,1,0,1,1,0,0,0,0,0,0,1,0,0,0
110564,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0
110571,5,0,0,1,0,0,0,0,0,0,2,0,0,0,0
110572,5,1,0,1,0,0,0,0,0,0,0,2,0,0,0
110578,5,1,0,1,4,0,0,0,1,0,0,0,0,0,0
110585,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110587,5,1,1,1,0,3,0,0,0,0,0,0,0,0,0
110588,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110595,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
110597,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0
110603,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
110608,5,1,1,2,0,0,0,0,0,1,0,0,0,0,0
110613,5,2,1,2,0,0,0,0,0,0,0,0,0,1,0
110624,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
110625,5,4,1,2,0,2,0,0,0,0,0,0,0,0,0
110627,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0
110639,4,4,0,1,0,1,0,0,0,0,0,0,0,0,0
110644,5,7,6,7,2,0,0,0,0,0,0,0,0,0,0
